code,name,hierarchy_level,hierarchy_level_name,parent_loc_code,lang_code,is_active,cr_by,cr_dtimes
452,Faggeta Lekoma,4,Woreda,AGZ,eng,t,110011,2021-02-10 08:23:57.893742
452,ፋጌታ ለኮማ,4,ወረዳ,AGZ,amh,t,110011,2021-02-10 08:23:57.893742
453,Guagusa Shekudad,4,Woreda,AGZ,eng,t,110011,2021-02-10 08:23:57.893742
453,ጓጉሳ ሽኩዳድ,4,ወረዳ,AGZ,amh,t,110011,2021-02-10 08:23:57.893742
454,Dawa Chefe,4,Woreda,OSZ,eng,t,110011,2021-02-10 08:23:57.893742
454,ዳዋ ጨፌ,4,ወረዳ,OSZ,amh,t,110011,2021-02-10 08:23:57.893742
455,Dawa Harewa,4,Woreda,OSZ,eng,t,110011,2021-02-10 08:23:57.893742
455,ዳዋ ሀረዋ,4,ወረዳ,OSZ,amh,t,110011,2021-02-10 08:23:57.893742
456,Jile Timuga,4,Woreda,OSZ,eng,t,110011,2021-02-10 08:23:57.893742
456,ጂሌ ቲሙጋ,4,ወረዳ,OSZ,amh,t,110011,2021-02-10 08:23:57.893742
457,Kemise,4,Woreda,OSZ,eng,t,110011,2021-02-10 08:23:57.893742
457,ከሚሴ,4,ወረዳ,OSZ,amh,t,110011,2021-02-10 08:23:57.893742
458,Artuma Fursi,4,Woreda,OSZ,eng,t,110011,2021-02-10 08:23:57.893742
458,አርቱማ ፉርሲ,4,ወረዳ,OSZ,amh,t,110011,2021-02-10 08:23:57.893742
459,Argobba,4,Woreda,ASZ,eng,t,110011,2021-02-10 08:23:57.893742
459,አርጎባባ,4,ወረዳ,ASZ,amh,t,110011,2021-02-10 08:23:57.893742
460,Bahir Dar,4,Woreda,BDZ,eng,t,110011,2021-02-10 08:23:57.893742
460,ባህር ዳር,4,ወረዳ,BDZ,amh,t,110011,2021-02-10 08:23:57.893742
481,Alaba Special Woreda,4,Woreda,IDD,eng,t,110011,2021-02-10 08:23:57.893742
481,የሀላባ ልዩ ወረዳ,4,ወረዳ,IDD,amh,t,110011,2021-02-10 08:23:57.893742
482,Amaro Special Woreda,4,Woreda,IDD,eng,t,110011,2021-02-10 08:23:57.893742
482,አማሮ ልዩ ወረዳ,4,ወረዳ,IDD,amh,t,110011,2021-02-10 08:23:57.893742
483,Alle Special Woreda,4,Woreda,IDD,eng,t,110011,2021-02-10 08:23:57.893742
483,አለ ልዩ ወረዳ,4,ወረዳ,IDD,amh,t,110011,2021-02-10 08:23:57.893742
484,Basketo Special Woreda,4,Woreda,IDD,eng,t,110011,2021-02-10 08:23:57.893742
484,የባስኬቶ ልዩ ወረዳ,4,ወረዳ,IDD,amh,t,110011,2021-02-10 08:23:57.893742
485,Burji Special Woreda,4,Woreda,IDD,eng,t,110011,2021-02-10 08:23:57.893742
485,ቡርጂ ልዩ ወረዳ,4,ወረዳ,IDD,amh,t,110011,2021-02-10 08:23:57.893742
486,Dirashe Special Woreda,4,Woreda,IDD,eng,t,110011,2021-02-10 08:23:57.893742
486,ዲራሺ ልዩ ወረዳ,4,ወረዳ,IDD,amh,t,110011,2021-02-10 08:23:57.893742
487,Konso Special Woreda,4,Woreda,IDD,eng,t,110011,2021-02-10 08:23:57.893742
487,ኮንሶ ልዩ ወረዳ,4,ወረዳ,IDD,amh,t,110011,2021-02-10 08:23:57.893742
488,Konta Special Woreda,4,Woreda,IDD,eng,t,110011,2021-02-10 08:23:57.893742
488,ኮንታ ልዩ ወረዳ,4,ወረዳ,IDD,amh,t,110011,2021-02-10 08:23:57.893742
489,Bero,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
489,ቤሮ,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
490,Debub Bench,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
490,ደቡብ ቤንች,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
491,Guraferda,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
491,ጉራፈርዳ,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
492,Maji,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
492,ማጂ,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
493,Meinit Goldiya,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
493,መኢኒት ጎልድያ,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
494,Meinit Shasha,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
494,መኢኒት ሻሻ,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
495,Mizan Aman town,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
495,ሚዛን አማን ከተማ,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
496,Semien Bench,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
496,ሰሜን ቤንች,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
497,She Bench,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
497,ሺ ቤንች,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
498,Sheko,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
498,ሸኮ,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
499,Surma,4,Woreda,BMZ,eng,t,110011,2021-02-10 08:23:57.893742
499,ሱርማ,4,ወረዳ,BMZ,amh,t,110011,2021-02-10 08:23:57.893742
500,Gena Bosa,4,Woreda,DAW,eng,t,110011,2021-02-10 08:23:57.893742
500,ጌና ቦሳ,4,ወረዳ,DAW,amh,t,110011,2021-02-10 08:23:57.893742
501,Isara,4,Woreda,DAW,eng,t,110011,2021-02-10 08:25:47.567001
501,ኢሳራ,4,ወረዳ,DAW,amh,t,110011,2021-02-10 08:25:47.567001
502,Loma,4,Woreda,DAW,eng,t,110011,2021-02-10 08:25:47.567001
502,ሎማ,4,ወረዳ,DAW,amh,t,110011,2021-02-10 08:25:47.567001
503,Mareka,4,Woreda,DAW,eng,t,110011,2021-02-10 08:25:47.567001
503,ማሬካ,4,ወረዳ,DAW,amh,t,110011,2021-02-10 08:25:47.567001
504,Tocha,4,Woreda,DAW,eng,t,110011,2021-02-10 08:25:47.567001
504,ቶቻ,4,ወረዳ,DAW,amh,t,110011,2021-02-10 08:25:47.567001
505,Alicho Werero,4,Woreda,SIL,eng,t,110011,2021-02-10 08:25:47.567001
505,አሊቾ ወረሮ,4,ወረዳ,SIL,amh,t,110011,2021-02-10 08:25:47.567001
506,Dalocha,4,Woreda,SIL,eng,t,110011,2021-02-10 08:25:47.567001
506,ዳሎቻ,4,ወረዳ,SIL,amh,t,110011,2021-02-10 08:25:47.567001
507,Wulbareg,4,Woreda,SIL,eng,t,110011,2021-02-10 08:25:47.567001
507,ውልባርግ,4,ወረዳ,SIL,amh,t,110011,2021-02-10 08:25:47.567001
508,Lanfro,4,Woreda,SIL,eng,t,110011,2021-02-10 08:25:47.567001
508,ላንፍሮ,4,ወረዳ,SIL,amh,t,110011,2021-02-10 08:25:47.567001
509,Mirab Azernet Berbere,4,Woreda,SIL,eng,t,110011,2021-02-10 08:25:47.567001
509,ምዕራብ አዘርነት በርበሬ,4,ወረዳ,SIL,amh,t,110011,2021-02-10 08:25:47.567001
510,Misraq Azernet Berbere,4,Woreda,SIL,eng,t,110011,2021-02-10 08:25:47.567001
510,ምስራቅ አዘርነት በርበሬ,4,ወረዳ,SIL,amh,t,110011,2021-02-10 08:25:47.567001
511,Sankurra,4,Woreda,SIL,eng,t,110011,2021-02-10 08:25:47.567001
511,ሳንኩራ,4,ወረዳ,SIL,amh,t,110011,2021-02-10 08:25:47.567001
512,Silte,4,Woreda,SIL,eng,t,110011,2021-02-10 08:25:47.567001
512,ስልጤ,4,ወረዳ,SIL,amh,t,110011,2021-02-10 08:25:47.567001
513,Debub Ari,4,Woreda,SOZ,eng,t,110011,2021-02-10 08:25:47.567001
513,ደቡብ አሪ,4,ወረዳ,SOZ,amh,t,110011,2021-02-10 08:25:47.567001
514,Bena Tsemay,4,Woreda,SOZ,eng,t,110011,2021-02-10 08:25:47.567001
514,በና ጸማይ,4,ወረዳ,SOZ,amh,t,110011,2021-02-10 08:25:47.567001
515,Hamer,4,Woreda,SOZ,eng,t,110011,2021-02-10 08:25:47.567001
515,ሐመር,4,ወረዳ,SOZ,amh,t,110011,2021-02-10 08:25:47.567001
516,Semen Ari,4,Woreda,SOZ,eng,t,110011,2021-02-10 08:25:47.567001
516,ሳሜን አሪ,4,ወረዳ,SOZ,amh,t,110011,2021-02-10 08:25:47.567001
517,Male,4,Woreda,SOZ,eng,t,110011,2021-02-10 08:25:47.567001
517,ማለ,4,ወረዳ,SOZ,amh,t,110011,2021-02-10 08:25:47.567001
518,Nyangatom,4,Woreda,SOZ,eng,t,110011,2021-02-10 08:25:47.567001
518,ንያንጋቶም,4,ወረዳ,SOZ,amh,t,110011,2021-02-10 08:25:47.567001
519,Selamago,4,Woreda,SOZ,eng,t,110011,2021-02-10 08:25:47.567001
519,ሰላማጎ,4,ወረዳ,SOZ,amh,t,110011,2021-02-10 08:25:47.567001
520,Dasenech,4,Woreda,SOZ,eng,t,110011,2021-02-10 08:25:47.567001
520,ዳሰነች,4,ወረዳ,SOZ,amh,t,110011,2021-02-10 08:25:47.567001
521,Offa,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
521,ኦፋፋ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
522,Humbo,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
522,ሁምቦ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
523,Damot Gale,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
523,ዳሞት ገላ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
524,Boloso Bombe,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
524,ቦሎሶ ቦምቤ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
525,Boloso Sore,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
525,ቦሎሶ ሶር,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
526,Damot Pulasa,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
526,ዳሞት ፑላሳ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
527,Damot Sore,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
527,ዳሞት ሶሬ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
528,Damot Weyde,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
528,ዳሞት ወይዴ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
529,Diguna Fango,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
529,ዲጉና ፋንጎ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
530,Kindo Didaye,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
530,ኪንዶ ዲዳዬ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
531,Kindo Koysha,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
531,ኪንዶ ኮይሻ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
532,Sodo town,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
532,ሶዶ ከተማ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
533,around Sodo,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
533,ሶዶ ዙርያ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
534,Abeshge,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
534,አበሽጌ,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
535,Butajira town,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
535,ቡታጅራ ከተማ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
536,Cheha,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
536,ቼሃ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
537,Endegagn,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
537,እንደጋኝ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
538,Enemorina Eaner,4,Woreda,WOL,eng,t,110011,2021-02-10 08:25:47.567001
538,ኤነሞሪና ኢአነር,4,ወረዳ,WOL,amh,t,110011,2021-02-10 08:25:47.567001
539,Ezha,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
539,ኢዝሃ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
540,Geta,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
540,ጌታ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
541,Kebena,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
541,ቀቤና,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
542,Gedebano Gutazer Welene,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
542,ገደባኖ ጉታዘር ወለኔ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
543,Mareko,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
543,ማረቆ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
544,Meskane,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
544,መስካኔ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
545,Muhor Na Aklil,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
545,ሙሆር እና አክሊል,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
546,Soddo,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
546,ሶዶ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
547,Welkite town,4,Woreda,GUR,eng,t,110011,2021-02-10 08:25:47.567001
547,ወልቅጤ ከተማ,4,ወረዳ,GUR,amh,t,110011,2021-02-10 08:25:47.567001
548,Anderacha,4,Woreda,SHK,eng,t,110011,2021-02-10 08:25:47.567001
548,አንድራቻ,4,ወረዳ,SHK,amh,t,110011,2021-02-10 08:25:47.567001
549,Masha,4,Woreda,SHK,eng,t,110011,2021-02-10 08:25:47.567001
549,ማሻ,4,ወረዳ,SHK,amh,t,110011,2021-02-10 08:25:47.567001
550,Yeki,4,Woreda,SHK,eng,t,110011,2021-02-10 08:25:47.567001
550,ዬኪ,4,ወረዳ,SHK,amh,t,110011,2021-02-10 08:25:47.567001
551,Bita,4,Woreda,KEF,eng,t,110011,2021-02-10 08:30:25.23017
551,ቢታ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:30:25.23017
464,Aroresa,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
465,ሀዋሳ ዙሪያ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
465,Around Hawassa,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
466,ቤንሳ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
466,Bensa,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
467,ቦና ዙርያ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
467,Around Bona,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
468,ቦሪቻ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
468,Boricha,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
469,ቡርሳ,4,ወረዳ,SDZ,amh,t,110011,2021-02-10 08:23:57.893742
469,Bursa,4,Woreda,SDZ,eng,t,110011,2021-02-10 08:23:57.893742
2000,ወረዳ 01,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2001,Woreda 02,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2001,ወረዳ 02,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2002,Woreda 03,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2002,ወረዳ 03,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2003,Woreda 04,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2003,ወረዳ 04,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2004,Woreda 05,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2004,ወረዳ 05,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2005,Woreda 06,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2005,ወረዳ 06,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2006,Woreda 07,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2006,ወረዳ 07,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2007,Woreda 08,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2007,ወረዳ 08,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2008,Woreda 09,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2008,ወረዳ 09,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2009,Woreda 10,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2009,ወረዳ 10,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2010,Woreda 11,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2010,ወረዳ 11,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2011,Woreda 12,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2011,ወረዳ 12,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2012,Woreda 13,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2012,ወረዳ 13,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2013,Woreda 14,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2013,ወረዳ 14,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2014,Woreda 15,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2015,ወረዳ 15,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2016,Woreda 16,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
GIDD,ገለልተኛ ወረዳዎች,2,ዞን,GML,amh,t,110012,2021-02-10 13:49:41.953435
ANWZ,Anywaa Zone,2,Zone,GML,eng,t,110012,2021-02-10 13:49:41.953435
ANWZ,አኙዋ,2,ዞን,GML,amh,t,110012,2021-02-10 13:49:41.953435
NURZ,Nuer Zone,2,Zone,GML,eng,t,110012,2021-02-10 13:49:41.953435
NURZ,ኑዌር,2,ዞን,GML,amh,t,110012,2021-02-10 13:49:41.953435
MAJZ,Majang Zone,2,Zone,GML,eng,t,110012,2021-02-10 13:49:41.953435
MAJZ,ማጃንግ,2,ዞን,GML,amh,t,110012,2021-02-10 13:49:41.953435
2016,ወረዳ 16,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2017,Woreda 17,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2017,ወረዳ 17,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2018,Woreda 18,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2018,ወረዳ 18,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2019,Woreda 19,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2019,ወረዳ 19,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2020,Woreda 20,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2020,ወረዳ 20,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
2021,Woreda 22,4,Woreda,KKE,eng,t,110011,2021-02-12 08:34:14.104514
2021,ወረዳ 22,4,ወረዳ,KKE,amh,t,110011,2021-02-12 08:34:14.104514
552,Bonga town,4,Woreda,KEF,eng,t,110011,2021-02-10 08:41:48.120998
552,ቦንጋ ከተማ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:41:48.120998
553,Chena woreda,4,Woreda,KEF,eng,t,110011,2021-02-10 08:41:48.120998
553,ቼና,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:41:48.120998
554,Cheta woreda,4,Woreda,KEF,eng,t,110011,2021-02-10 08:41:48.120998
554,ቼታ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:41:48.120998
555,Decha,4,Woreda,KEF,eng,t,110011,2021-02-10 08:41:48.120998
555,ደቻ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:41:48.120998
556,Gesha,4,Woreda,KEF,eng,t,110011,2021-02-10 08:41:48.120998
556,ጌሻ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:41:48.120998
557,Gewata,4,Woreda,KEF,eng,t,110011,2021-02-10 08:41:48.120998
557,ገዋታ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:41:48.120998
558,Misha woreda,4,Woreda,KEF,eng,t,110011,2021-02-10 08:41:48.120998
558,ሚሻ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:41:48.120998
559,Ginbo,4,Woreda,KEF,eng,t,110011,2021-02-10 08:41:48.120998
559,ጊንቦ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:41:48.120998
952,Woreda 04,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:05.739903
952,ወረዳ 04,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:05.739903
953,Woreda 05,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:56.5975
561,Sayilem,4,Woreda,KEF,eng,t,110011,2021-02-10 08:46:03.065808
561,ሳይለም,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:46:03.065808
562,Telo,4,Woreda,KEF,eng,t,110011,2021-02-10 08:46:03.065808
562,ቴሎ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:46:03.065808
563,Siraro woreda,4,Woreda,KEF,eng,t,110011,2021-02-10 08:46:03.065808
563,ሲራሮ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:46:03.065808
564,Amekka woreda,4,Woreda,KEF,eng,t,110011,2021-02-10 08:46:03.065808
564,አሜካ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:46:03.065808
565,Ana Lemo,4,Woreda,HAD,eng,t,110011,2021-02-10 08:46:03.065808
565,አና ሌሞ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 08:46:03.065808
953,ወረዳ 05,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:56.5975
954,Woreda 06,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:56.5975
954,ወረዳ 06,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:56.5975
955,Woreda 07,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:56.5975
955,ወረዳ 07,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:56.5975
956,Woreda 08,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:56.5975
956,ወረዳ 08,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:56.5975
957,Woreda 09,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:56.5975
957,ወረዳ 09,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:56.5975
958,Woreda 10,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:56.5975
958,ወረዳ 10,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:56.5975
959,Woreda 11,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:56.5975
959,ወረዳ 11,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:56.5975
960,Woreda 12,4,Woreda,YKK,eng,t,110011,2021-02-10 10:08:56.5975
960,ወረዳ 12,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:08:56.5975
560,Menjiwo,4,Woreda,KEF,eng,t,110011,2021-02-10 08:49:50.569005
560,መንጂዎ,4,ወረዳ,KEF,amh,t,110011,2021-02-10 08:49:50.569005
961,Woreda 13,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
961,ወረዳ 13,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
962,Woreda 14,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
962,ወረዳ 14,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
963,Woreda 15,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
963,ወረዳ 15,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
964,Woreda 16,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
964,ወረዳ 16,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
965,Woreda 17,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
965,ወረዳ 17,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
966,Woreda 18,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
966,ወረዳ 18,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
967,Woreda 19,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
967,ወረዳ 19,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
968,Woreda 20,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
968,ወረዳ 20,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
969,Woreda 22,4,Woreda,YKK,eng,t,110011,2021-02-10 10:10:09.688663
969,ወረዳ 22,4,ወረዳ,YKK,amh,t,110011,2021-02-10 10:10:09.688663
NGZ,North Gondar Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
970,Woreda 01,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
970,ወረዳ 01,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
971,Woreda 02,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
971,ወረዳ 02,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
972,Woreda 03,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
972,ወረዳ 03,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
973,Woreda 04,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
973,ወረዳ 04,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
974,Woreda 05,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
974,ወረዳ 05,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
975,Woreda 06,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
975,ወረዳ 06,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
